author,year,volume
"C.P. Kuchinke, H.R. Gordon, L.W. Harding, K.J. Voss",2009,113
"Stefano Pignatti, Rosa Maria Cavalli, Vincenzo Cuomo, Lorenzo Fusilli, ... Federico Santini",2009,113
"Menghua Wang, SeungHyun Son, Wei Shi",2009,113
"Jay D. Miller, Eric E. Knapp, Carl H. Key, Carl N. Skinner, ... Joseph W. Sherlock",2009,113
"Fabio Maselli, Dario Papale, Nicola Puletti, Gherardo Chirici, Piermaria Corona",2009,113
"Nicholas C. Coops, Michael A. Wulder, Donald Iwanicka",2009,113
"Nicholas C. Coops, Colin J. Ferster, Richard H. Waring, Joanne Nightingale",2009,113
"R. Nelson, K.J. Ranson, G. Sun, D.S. Kimes, ... P. Montesano",2009,113
"J.L. Foster, D.K. Hall, R.E.J. Kelly, L. Chiu",2009,113
"A. Tahayt, K.L. Feigl, T. Mourabit, A. Rigo, ... D. Ben Sari",2009,113
"Susan L. Ustin, Phillip G. Valko, Shawn C. Kefauver, Maria J. Santos, ... Stanley D. Smith",2009,113
"Yves Julien, José A. Sobrino",2009,113
Alexander P. Trishchenko,2009,113
"Christopher Small, Michael Steckler, Leonardo Seeber, Syed Humayun Akhter, ... Badrul Imam",2009,113
"W.W. Immerzeel, M.M. Rutten, P. Droogers",2009,113
"Robert Denham, Kerrie Mengersen, Christian Witte",2009,113
"Julia Schneider, Guido Grosse, Dirk Wagner",2009,113
"Jyoteshwar R. Nagol, Eric F. Vermote, Stephen D. Prince",2009,113
"Thoreau Rory Tooke, Nicholas C. Coops, Nicholas R. Goodwin, James A. Voogt",2009,113
"Louis Giglio, Tatiana Loboda, David P. Roy, Brad Quayle, Christopher O. Justice",2009,113
"Thomas Hilker, Nicholas C. Coops, Samuel B. Coggins, Michael A. Wulder, ... Dominic Lessard",2009,113
"Rocco Panciera, Jeffrey P. Walker, Jetse D. Kalma, Edward J. Kim, ... Jean-Pierre Wigneron",2009,113
"C.J. Merchant, P. Le Borgne, H. Roquet, A. Marsouin",2009,113
"Miina Rautiainen, Matti Mõttus, Pauline Stenberg",2009,113
"Andres Kuusk, Joel Kuusk, Mait Lang",2009,113
"Gyanesh Chander, Brian L. Markham, Dennis L. Helder",2009,113
Duccio Rocchini,2009,113
"Miia Salminen, Jouni Pulliainen, Sari Metsämäki, Anna Kontu, Hanne Suokanerva",2009,113
"Thian Yew Gan, Oscar Kalinga, Purushottam Singh",2009,113
"Juan Pablo Guerschman, Michael J. Hill, Luigi J. Renzullo, Damian J. Barrett, ... Elizabeth J. Botha",2009,113
"Michael J. Falkowski, Jeffrey S. Evans, Sebastian Martinuzzi, Paul E. Gessler, Andrew T. Hudak",2009,113
"Jan Knorn, Andreas Rabe, Volker C. Radeloff, Tobias Kuemmerle, ... Patrick Hostert",2009,113
"Alan Lim, John D. Hedley, Ellsworth LeDrew, Peter J. Mumby, Chris Roelfsema",2009,113
M. Tedesco,2009,113
"André Morel, Bernard Gentili",2009,113
"R.W. Mueller, C. Matsoukas, A. Gratzki, H.D. Behr, R. Hollmann",2009,113
"Carl J. Legleiter, Dar A. Roberts",2009,113
"S.D. Prince, I. Becker-Reshef, K. Rishmawi",2009,113
"Nicholas C. Coops, Richard H. Waring, Michael A. Wulder, Joanne C. White",2009,113
"Jean-François Côté, Jean-Luc Widlowski, Richard A. Fournier, Michel M. Verstraete",2009,113
"B.M. Costa, T.A. Battista, S.J. Pittman",2009,113
"A. Goerner, M. Reichstein, S. Rambal",2009,113
"R. Ressl, G. Lopez, I. Cruz, R.R. Colditz, ... R. Jiménez",2009,113
"Scott D. Peckham, Douglas E. Ahl, Stith T. Gower",2009,113
"George Xian, Collin Homer, Joyce Fry",2009,113
"Akira Kato, L. Monika Moskal, Peter Schiess, Mark E. Swanson, ... Werner Stuetzle",2009,113
"Hans Ole Ørka, Erik Næsset, Ole Martin Bollandsås",2009,113
"Chengfeng Le, Yunmei Li, Yong Zha, Deyong Sun, ... Heng Lu",2009,113
"Ben Somers, Kenneth Cools, Stephanie Delalieux, Jan Stuckens, ... Pol Coppin",2009,113
"Tobias Kuemmerle, Oleh Chaskovskyy, Jan Knorn, Volker C. Radeloff, ... Patrick Hostert",2009,113
Enton Bedini,2009,113
"Mathias Ulrich, Guido Grosse, Sabine Chabrillat, Lutz Schirrmeister",2009,113
"Stephen V. Stehman, James D. Wickham, Lorenzo Fattorini, Timothy D. Wade, ... Jonathan H. Smith",2009,113
"Nicholas C. Coops, Michael A. Wulder, Donald Iwanicka",2009,113
"P.J. Zarco-Tejada, J.A.J. Berni, L. Suárez, G. Sepulcre-Cantó, ... J.R. Miller",2009,113
"Fabio Pacifici, Marco Chini, William J. Emery",2009,113
"Bulusu Subrahmanyam, David M. Heffner, David Cromwell, Jay F. Shriver",2009,113
"K. Saleh, Y.H. Kerr, P. Richaume, M.J. Escorihuela, ... J.P. Wigneron",2009,113
"Glynn C. Hulley, Simon J. Hook",2009,113
"P. Jeremy Werdell, Sean W. Bailey, Bryan A. Franz, Lawrence W. Harding, ... Charles R. McClain",2009,113
"H.E. Thomas, I.M. Watson, C. Kearney, S.A. Carn, S.J. Murray",2009,113
"A. Verger, F. Camacho, F.J. García-Haro, J. Meliá",2009,113
"S. van der Linden, P. Hostert",2009,113
"Frank-M. Göttsche, Folke-S. Olesen",2009,113
"Svein Solberg, Andreas Brunner, Kjersti Holt Hanssen, Holger Lange, ... Pauline Stenberg",2009,113
"Donald E. Sabol,, Alan R. Gillespie, Elsa Abbott, Gail Yamada",2009,113
"Michele Dalponte, Lorenzo Bruzzone, Loris Vescovo, Damiano Gianelle",2009,113
"Jin-Woo Kim, Zhong Lu, Hyongki Lee, C.K. Shum, ... Sang-Ho Baek",2009,113
"Bruce D. Cook, Paul V. Bolstad, Erik Næsset, Ryan S. Anderson, ... Kenneth J. Davis",2009,113
"J.A.J. Berni, P.J. Zarco-Tejada, G. Sepulcre-Cantó, E. Fereres, F. Villalobos",2009,113
"R.G. Rivero, S. Grunwald, M.W. Binford, T.Z. Osborne",2009,113
"Marta Yebra, Emilio Chuvieco",2009,113
"Jan Pisek, Jing M. Chen",2009,113
"Timothy S. Moore, Janet W. Campbell, Mark D. Dowell",2009,113
"Alexander Koltunov, Susan L. Ustin, Gregory P. Asner, Inez Fung",2009,113
"Marius Necsoiu, Sébastien Leprince, Donald M. Hooper, Cynthia L. Dinwiddie, ... Gary R. Walter",2009,113
"Mark Broich, Stephen V. Stehman, Matthew C. Hansen, Peter Potapov, Yosio E. Shimabukuro",2009,113
Stephen V. Stehman,2009,113
"Thomas Hilker, Alexei Lyapustin, Forrest G. Hall, Yujie Wang, ... T. Andrew Black",2009,113
"Miguel O. Román, Crystal B. Schaaf, Curtis E. Woodcock, Alan H. Strahler, ... Steven C. Wofsy",2009,113
"Yunsuk Kim, Zhiqiang Yang, Warren B. Cohen, Dirk Pflugmacher, ... John L. Vankat",2009,113
"S.P. Urbanski, J.M. Salmon, B.L. Nordgren, W.M. Hao",2009,113
"John Hedley, Chris Roelfsema, Stuart R. Phinn",2009,113
"Matti Mõttus, Miina Rautiainen",2009,113
"K.D. Kanniah, J. Beringer, L.B. Hutley, N.J. Tapper, X. Zhu",2009,113
"Beatriz Martínez, María Amparo Gilabert",2009,113
"Jennifer D. Watts, Rick L. Lawrence, Perry R. Miller, Cliff Montagne",2009,113
"L. Klüser, K. Schepanski",2009,113
"Eric S. Kasischke, Laura L. Bourgeau-Chavez, Allison R. Rober, Kevin H. Wyatt, ... Merritt R. Turetsky",2009,113
"R. Zurita-Milla, G. Kaiser, J.G.P.W. Clevers, W. Schneider, M.E. Schaepman",2009,113
"Rasmus Fensholt, Kjeld Rasmussen, Thomas Theis Nielsen, Cheikh Mbow",2009,113
"Philippe Dubuisson, Robert Frouin, David Dessailly, Lucile Duforêt, ... David Antoine",2009,113
"Osamu Isoguchi, Masanobu Shimada, Futoki Sakaida, Hiroshi Kawamura",2009,113
"Shengli Huang, Robert L. Crabtree, Christopher Potter, Peggy Gross",2009,113
"J.U. Jepsen, S.B. Hagen, K.A. Høgda, R.A. Ims, ... N.G. Yoccoz",2009,113
Alan V. Di Vittorio,2009,113
"Glynn C. Hulley, Simon J. Hook",2009,113
"Alexei Lyapustin, Marco Tedesco, Yujie Wang, Teruo Aoki, ... Alexander Kokhanovsky",2009,113
"Thomas Hilker, Michael A. Wulder, Nicholas C. Coops, Nicole Seitz, ... Gordon Stenhouse",2009,113
"Magnus Wettle, Paul J. Daniel, Graham A. Logan, Medhavy Thankappan",2009,113
"Rui Li, Qilong Min, Bing Lin",2009,113
"Peter T. Wolter, Philip A. Townsend, Brian R. Sturtevant",2009,113
"M. Meroni, M. Rossini, L. Guanter, L. Alonso, ... J. Moreno",2009,113
"Mahmoud El Hajj, Agnès Bégué, Serge Guillaume, Jean-François Martiné",2009,113
"Jan Anderssohn, Mahdi Motagh, Thomas R. Walter, Matthias Rosenau, ... Onno Oncken",2009,113
"G. Arturo Sánchez-Azofeifa, Karen Castro, S. Joseph Wright, John Gamon, ... Ji Lu Feng",2009,113
"Xuefei Hu, Qihao Weng",2009,113
"David J. Mildrexler, Maosheng Zhao, Steven W. Running",2009,113
Chuanmin Hu,2009,113
"P.M. Montesano, R. Nelson, G. Sun, H. Margolis, ... K.J. Ranson",2009,113
"Adam J. Carter, Michael S. Ramsey",2009,113
"Felix Morsdorf, Caroline Nichol, Timothy Malthus, Iain H. Woodhouse",2009,113
"A.V. Sundal, A. Shepherd, P. Nienow, E. Hanna, ... P. Huybrechts",2009,113
"Mark Chopping, Anne Nolin, Gretchen G. Moisen, John V. Martonchik, Michael Bull",2009,113
"Ram B. Gurung, F. Jay Breidt, Amandine Dutin, Stephen M. Ogle",2009,113
"Alex Mark Lechner, Alfred Stein, Simon D. Jones, Jelle Garke Ferwerda",2009,113
"Xin Cao, Jin Chen, Hidefumi Imura, Osamu Higashi",2009,113
Erik Næsset,2009,113
"Glynn C. Hulley, Simon J. Hook, Alice M. Baldridge",2009,113
Pavel A. Propastin,2009,113
"Andrew Rodger, Thomas Cudahy",2009,113
"Juliana Maerschner Aguiar Peixoto, Bruce Walker Nelson, Florian Wittmann",2009,113
"Tiit Kutser, Ele Vahtmäe, Jaan Praks",2009,113
"Olivier Merlin, Ahmad Al Bitar, Jeffrey P. Walker, Yann Kerr",2009,113
"Sebastián Martinuzzi, Lee A. Vierling, William A. Gould, Michael J. Falkowski, ... Kerri T. Vierling",2009,113
"J. Seixas, N. Carvalhais, C. Nunes, A. Benali",2009,113
"Jan Stuckens, Willem W. Verstraeten, Stephanie Delalieux, Rony Swennen, Pol Coppin",2009,113
"Giuseppe Zibordi, Jean-François Berthon, Frédéric Mélin, Davide D'Alimonte, Seppo Kaitala",2009,113
"Marina Stathopoulou, Constantinos Cartalis",2009,113
"Reza Amiri, Qihao Weng, Abbas Alimohammadi, Seyed Kazem Alavipanah",2009,113
"Daniel Doktor, Alberte Bondeau, Dirk Koslowski, Franz-W. Badeck",2009,113
"P. Lacroix, B. Legresy, F. Remy, F. Blarel, ... L. Brucker",2009,113
"Fabienne Maignan, François-Marie Bréon, Emilie Fédèle, Marc Bouvier",2009,113
"Rui Jin, Xin Li, Tao Che",2009,113
"Matthew H. Savoie, Richard L. Armstrong, Mary J. Brodzik, James R. Wang",2009,113
"Shuisen Chen, Wenrui Huang, Hongqing Wang, Dan Li",2009,113
"Tazio Strozzi, Pietro Teatini, Luigi Tosi",2009,113
"V.F. Banzon, H.R. Gordon, C.P. Kuchinke, D. Antoine, ... R.H. Evans",2009,113
"Fabio M.A. Fontana, Alexander P. Trishchenko, Konstantin V. Khlopenkov, Yi Luo, Stefan Wunderle",2009,113
"Junchang Ju, David P. Roy, Yanmin Shuai, Crystal Schaaf",2010,114
"Fred Meier, Dieter Scherer, Jochen Richters",2010,114
"David P. Roy, Junchang Ju, Kristi Kline, Pasquale L. Scaramuzza, ... Chunsun Zhang",2010,114
"Zifeng Wang, Liangfu Chen, Jinhua Tao, Ying Zhang, Lin Su",2010,114
"Andrew K. Skidmore, Jelle G. Ferwerda, Onisimo Mutanga, Sipke E. Van Wieren, ... Valentijn Venus",2010,114
"Jean-Robert B. Bwangoy, Matthew C. Hansen, David P. Roy, Gianfranco De Grandi, Christopher O. Justice",2010,114
"J.-P. Lagouarde, A. Hénon, B. Kurz, P. Moreau, ... P. Mestayer",2010,114
"Jan Verbesselt, Rob Hyndman, Glenn Newnham, Darius Culvenor",2010,114
"Andrew Rees, Juha Lemmetyinen, Chris Derksen, Jouni Pulliainen, Michael English",2010,114
"Tobias Bolch, Brian Menounos, Roger Wheate",2010,114
"L.I. Duncanson, K.O. Niemann, M.A. Wulder",2010,114
"R. Pedrós, Y. Goulas, S. Jacquemoud, J. Louis, I. Moya",2010,114
"Mark A. Friedl, Damien Sulla-Menashe, Bin Tan, Annemarie Schneider, ... Xiaoman Huang",2010,114
"Chengquan Huang, Samuel N. Goward, Jeffrey G. Masek, Nancy Thomas, ... James E. Vogelmann",2010,114
"C.J.Q. Farmer, T.A. Nelson, M.A. Wulder, C. Derksen",2010,114
"Néstor Fernández, José M. Paruelo, Miguel Delibes",2010,114
"Sooyoung Kim, Robert J. McGaughey, Hans-Erik Andersen, Gerard Schreuder",2009,113
"Wei Shi, Menghua Wang",2009,113
"Watson W. Gregg, Nancy W. Casey, John E. O'Reilly, Wayne E. Esaias",2009,113
"Thomas Hilker, Michael A. Wulder, Nicholas C. Coops, Julia Linke, ... Joanne C. White",2009,113
"Kaiguang Zhao, Sorin Popescu",2009,113
"Philip E. Dennison, Dar A. Roberts",2009,113
Giles M. Foody,2009,113
"Xavier Lenot, Véronique Achard, Laurent Poutier",2009,113
"T. Esch, V. Himmler, G. Schorcht, M. Thiel, ... S. Dech",2009,113
"A.B. Giles, R.A. Massom, R.C. Warner",2009,113
"Patrick H. Freeborn, Martin J. Wooster, Gareth Roberts, Bruce D. Malamud, Weidong Xu",2009,113
"Jonas Franke, Dar A. Roberts, Kerry Halligan, Gunter Menz",2009,113
"Nicolas Baghdadi, Nathalie Boyer, Pierre Todoroff, Mahmoud El Hajj, Agnès Bégué",2009,113
"James E. Vogelmann, Brian Tolk, Zhiliang Zhu",2009,113
"Darren Pouliot, Rasim Latifovic, Richard Fernandes, Ian Olthof",2009,113
"João Serôdio, Paulo Cartaxana, Helena Coelho, Sónia Vieira",2009,113
"Weiqi Zhou, Ganlin Huang, Austin Troy, M.L. Cadenasso",2009,113
"Karen E. Joyce, Sergey Samsonov, Vern Manville, Richard Jongens, ... Shane J. Cronin",2009,113
"Michael Toomey, Dar Roberts, Bruce Nelson",2009,113
"Jie Tian, Dongmei Chen",2010,114
"F. Mélin, M. Clerici, G. Zibordi, B.N. Holben, A. Smirnov",2010,114
"Shengli Huang, Christopher Potter, Robert L. Crabtree, Stacey Hager, Peggy Gross",2010,114
"Feng Zhao, Xingfa Gu, Wout Verhoef, Qiao Wang, ... Huijie Zhao",2010,114
"L. Suárez, P.J. Zarco-Tejada, V. González-Dugo, J.A.J. Berni, ... E. Fereres",2010,114
"Roy. L. Rich, Lee Frelich, Peter B. Reich, Marvin E. Bauer",2010,114
Peter F. Fisher,2010,114
"R. Lugassi, E. Ben-Dor, G. Eshel",2010,114
"Florence Lahet, Dariusz Stramski",2010,114
"Laurence C. Breaker, Edward M. Armstrong, Charles A. Endris",2010,114
"M. Meroni, L. Busetto, R. Colombo, L. Guanter, ... W. Verhoef",2010,114
"Jaclyn A. Hatala, Robert L. Crabtree, Kerry Q. Halligan, Paul R. Moorcroft",2010,114
"Adrian Luckman, Laurie Padman, Daniela Jansen",2010,114
"Minwei Zhang, Junwu Tang, Qing Dong, QingTao Song, Jing Ding",2010,114
"Beatriz Ribeiro da Luz, James K. Crowley",2010,114
"G. Gangale, A.J. Prata, L. Clarisse",2010,114
"Patrick Griffiths, Patrick Hostert, Oliver Gruebner, Sebastian van der Linden",2010,114
"Nazzareno Pierdicca, Luca Pulvirenti, Christian Bignami",2010,114
"Christelle Vancutsem, Pietro Ceccato, Tufa Dinku, Stephen J. Connor",2010,114
"Peng Lu, Zhijun Li, Bin Cheng, Ruibo Lei, Rui Zhang",2010,114
"S. Magnussen, E. Næsset, T. Gobakken",2010,114
"Stephen Grebby, Dickson Cunningham, Jonathan Naden, Kevin Tansey",2010,114
"Todd L. Erdody, L. Monika Moskal",2010,114
"Miguel O. Román, Crystal B. Schaaf, Philip Lewis, Feng Gao, ... Michael Barnsley",2010,114
"Baofeng Di, Hongjuan Zeng, Minghua Zhang, Susan L. Ustin, ... Bin Zhang",2010,114
"N. Bergamino, S. Horion, S. Stenuite, Y. Cornet, ... J-P. Descy",2010,114
"S. Horion, N. Bergamino, S. Stenuite, J.-P. Descy, ... Y. Cornet",2010,114
"L.D. Estes, P.R. Reillo, A.G. Mwangi, G.S. Okin, H.H. Shugart",2010,114
"Ian Olthof, Darren Pouliot",2010,114
"Mariano García, David Riaño, Emilio Chuvieco, F. Mark Danson",2010,114
"Renata Libonati, Carlos C. DaCamara, José Miguel C. Pereira, Leonardo F. Peres",2010,114
"Aurelio Cano, Kauzar Saleh, Jean-Pierre Wigneron, Carmen Antolín, ... Ernesto López-Baeza",2010,114
"B. Nechad, K.G. Ruddick, Y. Park",2010,114
"Georgy I. Shapiro, Sergey V. Stanichny, Rimma R. Stanychna",2010,114
"Magdeline Laba, Betsy Blair, Roger Downs, Bruce Monger, ... Philippe C. Baveye",2010,114
"Federico Santini, Luigi Alberotanza, Rosa Maria Cavalli, Stefano Pignatti",2010,114
"T. Cheng, B. Rivard, G.A. Sánchez-Azofeifa, J. Feng, M. Calvo-Polanco",2010,114
"Johannes Breidenbach, Erik Næsset, Vegard Lien, Terje Gobakken, Svein Solberg",2010,114
"Gyanesh Chander, Xiaoxiong (Jack) Xiong, Taeyoung (Jason) Choi, Amit Angal",2010,114
"Ian McCallum, Wolfgang Wagner, Christiane Schmullius, Anatoly Shvidenko, ... Sten Nilsson",2010,114
"Francis Canisius, Richard Fernandes, Jing Chen",2010,114
"Armel Thibaut Kaptue Tchuente, Jean-Louis Roujean, Stéphanie Faroux",2010,114
"Stavros Stagakis, Nikos Markos, Olga Sykioti, Aris Kyparissis",2010,114
"M.J. Escorihuela, A. Chanzy, J.P. Wigneron, Y.H. Kerr",2010,114
"Sundar A. Christopher, Thomas A. Jones",2010,114
"J.D. Shutler, M.G. Grant, P.I. Miller, E. Rushton, K. Anderson",2010,114
Ronald E. McRoberts,2010,114
"J.P. Grant, A.A. Van de Griend, J.-P. Wigneron, K. Saleh, ... J.P. Walker",2010,114
"M. Amraoui, C.C. DaCamara, J.M.C. Pereira",2010,114
"Scott L. Powell, Warren B. Cohen, Sean P. Healey, Robert E. Kennedy, ... Janet L. Ohmann",2010,114
"Naoko Miura, Simon D. Jones",2010,114
"Jaehwa Lee, Jhoon Kim, Chul H. Song, Joo-Hyung Ryu, ... C.K. Song",2010,114
"Jinyang Du, Jiancheng Shi, Helmut Rott",2010,114
"Conghe Song, Matthew B. Dickinson, Lihong Su, Su Zhang, Daniel Yaussey",2010,114
"Fabio Maselli, Beniamino Gioli, Marta Chiesi, Francesco Vaccari, ... Franco Miglietta",2010,114
"Eraldo A.T. Matricardi, David L. Skole, Marcos A. Pedlowski, Walter Chomentowski, Luis Claudio Fernandes",2010,114
"Nadia Rochdi, Richard Fernandes",2010,114
Sungwook Hong,2010,114
"Luis Guanter, Antonio Ruiz-Verdú, Daniel Odermatt, Claudia Giardino, ... Jose Moreno",2010,114
"K.F Huemmrich, J.A. Gamon, C.E. Tweedie, S.F. Oberbauer, ... W.C. Oechel",2010,114
"Jörg Müller, Jutta Stadler, Roland Brandl",2010,114
"Dorothy K. Hall, George A. Riggs, James L. Foster, Sujay V. Kumar",2010,114
"Marc L. Imhoff, Ping Zhang, Robert E. Wolfe, Lahouari Bounoua",2010,114
"Kouiti Hasegawa, Hiroshi Matsuyama, Hayato Tsuzuki, Tatsuo Sweda",2010,114
"Antoine Collin, Bernard Long, Phillippe Archambault",2010,114
"Cuizhen Wang, Brent E. Jamison, Anthony A. Spicci",2010,114
"Ronglin Tang, Zhao-Liang Li, Bohui Tang",2010,114
"Aurélie Davranche, Gaëtan Lefebvre, Brigitte Poulin",2010,114
"Xianwei Wang, Charles S. Zender",2010,114
"Jingfeng Xiao, Qianlai Zhuang, Beverly E. Law, Jiquan Chen, ... Steven C. Wofsy",2010,114
"Dar A. Roberts, Eliza S. Bradley, Ross Cheung, Ira Leifer, ... Jack S. Margolis",2010,114
"Daniel Odermatt, Claudia Giardino, Thomas Heege",2010,114
"Yves Julien, José A. Sobrino",2010,114
"Pille Mänd, Lea Hallik, Josep Peñuelas, Tiit Nilson, ... Olevi Kull",2010,114
"Flurin Babst, Jan Esper, Eberhard Parlow",2010,114
"Jochem Verrelst, Michael E. Schaepman, Zbyněk Malenovský, Jan G.P.W. Clevers",2010,114
"Keunchang Jang, Sinkyu Kang, Jeachul Kim, Chong Bum Lee, ... Nobuko Saigusa",2010,114
"E.A. Addink, S.M. De Jong, S.A. Davis, V. Dubyanskiy, ... H. Leirs",2010,114
"Serm Janjai, Sumaman Buntung, Rungrat Wattan, Itsara Masiri",2010,114
"Yinghai Ke, Lindi J. Quackenbush, Jungho Im",2010,114
"Jens Oldeland, Wouter Dorigo, Lena Lieckfeld, Arko Lucieer, Norbert Jürgens",2010,114
"Jiangui Liu, Elizabeth Pattey, John R. Miller, Heather McNairn, ... Baoxin Hu",2010,114
"Per Schubert, Lars Eklundh, Magnus Lund, Mats Nilsson",2010,114
Mutlu Ozdogan,2010,114
"Adam Wolf, Joseph A. Berry, Gregory P. Asner",2010,114
"Li Luo, Giorgos Mountrakis",2010,114
"Anders Knudby, Ellsworth LeDrew, Alexander Brenning",2010,114
"Maria J. Santos, Jonathan A. Greenberg, Susan L. Ustin",2010,114
"Raghuram Narasimhan, Douglas Stow",2010,114
"Jari Vauhkonen, Ilkka Korpela, Matti Maltamo, Timo Tokola",2010,114
"Christian Salas, Liviu Ene, Timothy G. Gregoire, Erik Næsset, Terje Gobakken",2010,114
"J.D. Wickham, S.V. Stehman, J.A. Fry, J.H. Smith, C.G. Homer",2010,114
"Damhnait F. Gleeson, Robert T. Pappalardo, Steven E. Grasby, Mark S. Anderson, ... Kiri L. Wagstaff",2010,114
"I. Becker-Reshef, E. Vermote, M. Lindeman, C. Justice",2010,114
"Samuel Corgne, Ramata Magagi, Michel Yergeau, Daouda Sylla",2010,114
"W. Xu, M.J. Wooster, G. Roberts, P. Freeborn",2010,114
"Nicholas O. Soverel, Daniel D.B. Perrakis, Nicholas C. Coops",2010,114
"Zhigang Yao, Zhigang Han, Zengliang Zhao, Longfu Lin, Xuehua Fan",2010,114
"Xiaoliang Lu, Qianlai Zhuang",2010,114
"Allan Frei, ShihYan Lee",2010,114
"Jean-Claude Thouret, Avijit Gupta, Gert Lube, Soo Chin Liew, ... Surono",2010,114
"F. Meggio, P.J. Zarco-Tejada, L.C. Núñez, G. Sepulcre-Cantó, ... P. Martín",2010,114
"Pengfei Chen, Driss Haboudane, Nicolas Tremblay, Jihua Wang, ... Baoguo Li",2010,114
"Thiago Sanna F. Silva, Maycira P.F. Costa, John M. Melack",2010,114
"John C. Mars, Lawrence C. Rowan",2010,114
"Yuanming Shu, Jonathan Li, Hamad Yousif, Gary Gomes",2010,114
"S. Mangiarotti, P. Mazzega, P. Hiernaux, E. Mougin",2010,114
"Chuanmin Hu, Jennifer Cannizzaro, Kendall L. Carder, Frank E. Muller-Karger, Robert Hardy",2010,114
"Moritz Langer, Sebastian Westermann, Julia Boike",2010,114
"Mark W. Matthews, Stewart Bernard, Kevin Winter",2010,114
"Achille Ciappa, Luca Pietranera, Fabrizio Battazza",2010,114
"T.R. Lauknes, A. Piyush Shanker, J.F. Dehls, H.A. Zebker, ... Y. Larsen",2010,114
"Scott A. Soenen, Derek R. Peddle, Ronald J. Hall, Craig A. Coburn, Forrest G. Hall",2010,114
David J. Selkowitz,2010,114
"Robert A. Bindschadler, Ted A. Scambos, Hyeungu Choi, Terry M. Haran",2010,114
"Cédric G. Fichot, William L. Miller",2010,114
"A. Shukla, M.K. Arora, R.P. Gupta",2010,114
"J. Dash, C. Jeganathan, P.M. Atkinson",2010,114
"Felix Morsdorf, Anders Mårell, Benjamin Koetz, Nathalie Cassagne, ... Britta Allgöwer",2010,114
"Wenping Yuan, Shuguang Liu, Guirui Yu, Jean-Marc Bonnefond, ... Shashi B. Verma",2010,114
"Bo Jiang, Shunlin Liang, Jindi Wang, Zhiqiang Xiao",2010,114
"Hans Ole Ørka, Erik Næsset, Ole Martin Bollandsås",2010,114
"Adrian Chappell, Scott Van Pelt, Ted Zobeck, Zhibao Dong",2010,114
"Cho-ying Huang, Gregory P. Asner, Nichole N. Barger, Jason C. Neff, M. Lisa Floyd",2010,114
"Glynn C. Hulley, Simon J. Hook, Alice M. Baldridge",2010,114
